Inst,alpha,N,Delta,time
newinstances/instance0_12025.npz,1,1024,8,0.2179858684539795
newinstances/instance0_12026.npz,1,1024,4,0.205047607421875
newinstances/instance0_12027.npz,1,1024,128,0.3857688903808594
newinstances/instance0_12028.npz,1,1024,64,8.94827151298523
newinstances/instance0_12029.npz,1,1024,32,2.4173948764801025
newinstances/instance0_12030.npz,1,1024,16,0.3336472511291504
newinstances/instance0_12031.npz,1,1024,8,0.26456761360168457
newinstances/instance0_12032.npz,1,1024,4,0.25814008712768555
newinstances/instance0_12033.npz,1,1024,2,0.3881807327270508
newinstances/instance0_12034.npz,1,1024,128,0.2673780918121338
newinstances/instance0_12035.npz,1,1024,64,8.628864526748657
newinstances/instance0_12036.npz,1,1024,32,0.6275668144226074
newinstances/instance0_12037.npz,1,1024,16,0.3473501205444336
newinstances/instance0_12038.npz,1,1024,8,0.2960808277130127
newinstances/instance0_12039.npz,1,1024,4,0.25023794174194336
newinstances/instance0_12040.npz,1,1024,2,0.37053990364074707
newinstances/instance0_12041.npz,1,1024,128,0.4237070083618164
newinstances/instance0_12042.npz,1,1024,64,8.612050294876099
newinstances/instance0_12043.npz,1,1024,32,2.3966000080108643
newinstances/instance0_12044.npz,1,1024,16,0.34979677200317383
newinstances/instance0_12045.npz,1,1024,8,0.277996301651001
newinstances/instance0_12046.npz,1,1024,4,0.23675942420959473
newinstances/instance0_12047.npz,1,1024,2,0.3477511405944824
newinstances/instance0_12048.npz,1,1024,128,0.434436559677124
newinstances/instance0_12049.npz,1,1024,64,8.451140642166138
newinstances/instance0_12050.npz,1,1024,32,0.6180891990661621
newinstances/instance0_12051.npz,1,1024,16,0.3454313278198242
newinstances/instance0_12052.npz,1,1024,8,0.2722747325897217
newinstances/instance0_12053.npz,1,1024,4,0.3862948417663574
newinstances/instance0_12054.npz,1,1024,128,0.3989391326904297
newinstances/instance0_12055.npz,1,1024,64,9.515350580215454
newinstances/instance0_12056.npz,1,1024,32,1.9851632118225098
newinstances/instance0_12057.npz,1,1024,16,0.4827728271484375
newinstances/instance0_12058.npz,1,1024,8,0.2906460762023926
newinstances/instance0_12059.npz,1,1024,4,0.27863574028015137
newinstances/instance0_12060.npz,1,1024,128,0.5123558044433594
newinstances/instance0_12061.npz,1,1024,64,7.8986594676971436
newinstances/instance0_12062.npz,1,1024,32,0.5519416332244873
newinstances/instance0_12063.npz,1,1024,16,0.2625601291656494
newinstances/instance0_12064.npz,1,1024,8,0.2860074043273926
newinstances/instance0_12065.npz,1,1024,4,0.15699315071105957
newinstances/instance0_12066.npz,1,1024,2,0.2825498580932617
newinstances/instance0_12067.npz,1,1024,128,0.43552088737487793
newinstances/instance0_12068.npz,1,1024,64,9.155810356140137
newinstances/instance0_12069.npz,1,1024,32,0.6489095687866211
newinstances/instance0_12070.npz,1,1024,16,0.3369777202606201
newinstances/instance0_12071.npz,1,1024,8,0.26015353202819824
newinstances/instance0_12072.npz,1,1024,4,0.2360515594482422
newinstances/instance0_12073.npz,1,1024,2,0.32752370834350586
newinstances/instance0_12074.npz,1,1024,1,1.5530281066894531
newinstances/instance0_12075.npz,1,1024,128,0.45452046394348145
newinstances/instance0_12076.npz,1,1024,64,7.194967031478882
newinstances/instance0_12077.npz,1,1024,32,0.764540433883667
newinstances/instance0_12078.npz,1,1024,16,0.3719956874847412
newinstances/instance0_12079.npz,1,1024,8,0.2520604133605957
newinstances/instance0_12080.npz,1,1024,4,0.23279929161071777
newinstances/instance0_12081.npz,1,1024,2,0.20032429695129395
newinstances/instance0_12082.npz,1,1024,128,0.6195449829101562
newinstances/instance0_12083.npz,1,1024,64,7.913241624832153
newinstances/instance0_12084.npz,1,1024,32,1.4962811470031738
newinstances/instance0_12085.npz,1,1024,16,0.43309736251831055
newinstances/instance0_12086.npz,1,1024,8,0.2849254608154297
newinstances/instance0_12087.npz,1,1024,4,0.24878239631652832
newinstances/instance0_12088.npz,1,1024,2,0.35503125190734863
newinstances/instance0_12089.npz,1,1024,128,0.5355641841888428
newinstances/instance0_12090.npz,1,1024,64,7.983155012130737
newinstances/instance0_12091.npz,1,1024,32,0.6155025959014893
newinstances/instance0_12092.npz,1,1024,16,0.29582786560058594
newinstances/instance0_12093.npz,1,1024,8,0.21773266792297363
newinstances/instance0_12094.npz,1,1024,4,0.15323305130004883
newinstances/instance0_12095.npz,1,1024,2,0.19547390937805176
newinstances/instance0_12096.npz,1,1024,128,0.42642879486083984
newinstances/instance0_12097.npz,1,1024,64,7.740037441253662
newinstances/instance0_12098.npz,1,1024,32,0.9179275035858154
newinstances/instance0_12099.npz,1,1024,16,0.42741942405700684
newinstances/instance0_12100.npz,1,1024,8,0.29556822776794434
newinstances/instance0_12101.npz,1,1024,4,0.2449326515197754
newinstances/instance0_12102.npz,1,1024,2,0.3283679485321045
newinstances/instance0_12103.npz,1,1024,128,0.56996750831604
newinstances/instance0_12104.npz,1,1024,64,8.087461709976196
newinstances/instance0_12105.npz,1,1024,32,0.5603199005126953
newinstances/instance0_12106.npz,1,1024,16,0.30719518661499023
newinstances/instance0_12107.npz,1,1024,8,0.5065717697143555
newinstances/instance0_12108.npz,1,1024,4,0.15456295013427734
newinstances/instance0_12109.npz,1,1024,2,0.19306635856628418
newinstances/instance0_12110.npz,1,1024,128,0.3896043300628662
newinstances/instance0_12111.npz,1,1024,64,7.6131837368011475
newinstances/instance0_12112.npz,1,1024,32,0.7268738746643066
newinstances/instance0_12113.npz,1,1024,16,0.34732723236083984
newinstances/instance0_12114.npz,1,1024,8,0.26900720596313477
newinstances/instance0_12115.npz,1,1024,4,0.23752427101135254
newinstances/instance0_12116.npz,1,1024,2,0.40010643005371094
newinstances/instance0_12117.npz,1,1024,128,0.3889474868774414
newinstances/instance0_12118.npz,1,1024,64,8.331636905670166
newinstances/instance0_12119.npz,1,1024,32,0.545595645904541
newinstances/instance0_12120.npz,1,1024,16,0.20070695877075195
newinstances/instance0_12121.npz,1,1024,8,0.16128015518188477
newinstances/instance0_12122.npz,1,1024,4,0.1464526653289795
newinstances/instance0_12123.npz,1,1024,2,0.19095587730407715
newinstances/instance0_12124.npz,1,1024,128,0.5004937648773193
newinstances/instance0_12125.npz,1,1024,64,7.202719449996948
newinstances/instance0_12126.npz,1,1024,32,0.6305544376373291
newinstances/instance0_12127.npz,1,1024,16,0.34792256355285645
newinstances/instance0_12128.npz,1,1024,8,0.2584409713745117
newinstances/instance0_12129.npz,1,1024,4,0.24818730354309082
newinstances/instance0_12130.npz,1,1024,2,0.4139561653137207
newinstances/instance0_12131.npz,1,1024,1,1.3543951511383057
newinstances/instance0_12132.npz,1,1024,128,0.25305676460266113
newinstances/instance0_12133.npz,1,1024,64,8.69478440284729
newinstances/instance0_12134.npz,1,1024,32,0.9600107669830322
newinstances/instance0_12135.npz,1,1024,16,0.3878366947174072
newinstances/instance0_12136.npz,1,1024,8,0.28336644172668457
newinstances/instance0_12137.npz,1,1024,4,0.2497880458831787
newinstances/instance0_12138.npz,1,1024,2,0.33980631828308105
newinstances/instance0_12139.npz,1,1024,1,1.3556160926818848
newinstances/instance0_12140.npz,1,1024,128,0.4403219223022461
newinstances/instance0_12141.npz,1,1024,64,7.072889804840088
newinstances/instance0_12142.npz,1,1024,32,0.6339309215545654
newinstances/instance0_12143.npz,1,1024,16,0.35176897048950195
newinstances/instance0_12144.npz,1,1024,8,0.24873948097229004
newinstances/instance0_12145.npz,1,1024,4,0.2460930347442627
newinstances/instance0_12146.npz,1,1024,2,0.40333986282348633
newinstances/instance0_12147.npz,1,1024,1,1.4579191207885742
newinstances/instance0_12148.npz,1,1024,128,0.252028226852417
newinstances/instance0_12149.npz,1,1024,64,10.306917667388916
newinstances/instance0_12150.npz,1,1024,32,0.6519687175750732
newinstances/instance0_12151.npz,1,1024,16,0.38874197006225586
newinstances/instance0_12152.npz,1,1024,8,0.30191659927368164
newinstances/instance0_12153.npz,1,1024,4,0.23677682876586914
newinstances/instance0_12154.npz,1,1024,2,0.4128389358520508
newinstances/instance0_12155.npz,1,1024,128,0.40741872787475586
newinstances/instance0_12156.npz,1,1024,64,9.218379497528076
newinstances/instance0_12157.npz,1,1024,32,0.6575114727020264
newinstances/instance0_12158.npz,1,1024,16,0.4109156131744385
newinstances/instance0_12159.npz,1,1024,8,0.2753174304962158
newinstances/instance0_12160.npz,1,1024,4,0.24242305755615234
newinstances/instance0_12161.npz,1,1024,2,0.3368666172027588
newinstances/instance0_12162.npz,1,1024,128,0.44793033599853516
newinstances/instance0_12163.npz,1,1024,64,6.447378635406494
newinstances/instance0_12164.npz,1,1024,32,0.8953952789306641
newinstances/instance0_12165.npz,1,1024,16,0.3584177494049072
newinstances/instance0_12166.npz,1,1024,8,0.28838324546813965
newinstances/instance0_12167.npz,1,1024,4,0.21688055992126465
newinstances/instance0_12168.npz,1,1024,2,0.21857047080993652
newinstances/instance0_12169.npz,1,1024,128,0.5132098197937012
newinstances/instance0_12170.npz,1,1024,64,9.90351676940918
newinstances/instance0_12171.npz,1,1024,32,0.7839665412902832
newinstances/instance0_12172.npz,1,1024,16,0.3250253200531006
newinstances/instance0_12173.npz,1,1024,8,0.2998969554901123
newinstances/instance0_12174.npz,1,1024,4,0.2500166893005371
newinstances/instance0_12175.npz,1,1024,2,0.33921074867248535
newinstances/instance0_12176.npz,1,1024,128,0.47057080268859863
newinstances/instance0_12177.npz,1,1024,64,7.273022890090942
newinstances/instance0_12178.npz,1,1024,32,0.6331157684326172
newinstances/instance0_12179.npz,1,1024,16,0.3464622497558594
newinstances/instance0_12180.npz,1,1024,8,0.20086145401000977
newinstances/instance0_12181.npz,1,1024,4,0.2084949016571045
newinstances/instance0_12182.npz,1,1024,2,0.1972975730895996
newinstances/instance0_12183.npz,1,1024,1,1.3653919696807861
newinstances/instance0_12184.npz,1,1024,128,0.39948511123657227
newinstances/instance0_12185.npz,1,1024,64,8.491058349609375
newinstances/instance0_12186.npz,1,1024,32,0.8207218647003174
newinstances/instance0_12187.npz,1,1024,16,0.3672323226928711
newinstances/instance0_12188.npz,1,1024,8,0.2565653324127197
newinstances/instance0_12189.npz,1,1024,4,0.21445679664611816
newinstances/instance0_12190.npz,1,1024,2,0.3150675296783447
newinstances/instance0_12191.npz,1,1024,1,1.3761439323425293
newinstances/instance0_12192.npz,1,1024,0,0.014013290405273438
newinstances/instance0_12408.npz,"1,00E-07",2048,256,0.09330582618713379
newinstances/instance0_12409.npz,"1,00E-07",2048,128,0.0884544849395752
newinstances/instance0_12410.npz,"1,00E-07",2048,256,0.2190396785736084
newinstances/instance0_12411.npz,"1,00E-07",2048,128,0.3445875644683838
newinstances/instance0_12412.npz,"1,00E-07",2048,256,1.492391586303711
newinstances/instance0_12413.npz,"1,00E-07",2048,128,0.33718395233154297
newinstances/instance0_12414.npz,"1,00E-07",2048,64,0.2015230655670166
newinstances/instance0_12415.npz,"1,00E-07",2048,32,0.526261568069458
newinstances/instance0_12416.npz,"1,00E-07",2048,16,1.9339361190795898
newinstances/instance0_12417.npz,"1,00E-07",2048,256,0.26395368576049805
newinstances/instance0_12418.npz,"1,00E-07",2048,128,2.5773894786834717
newinstances/instance0_12419.npz,"1,00E-07",2048,64,1.3961865901947021
newinstances/instance0_12420.npz,"1,00E-07",2048,32,0.6484396457672119
newinstances/instance0_12421.npz,"1,00E-07",2048,16,0.7186691761016846
newinstances/instance0_12422.npz,"1,00E-07",2048,8,0.16219019889831543
newinstances/instance0_12423.npz,"1,00E-07",2048,4,0.7650654315948486
newinstances/instance0_12424.npz,"1,00E-07",2048,256,0.0967710018157959
newinstances/instance0_12425.npz,"1,00E-07",2048,128,2.0865678787231445
newinstances/instance0_12426.npz,"1,00E-07",2048,64,0.5994300842285156
newinstances/instance0_12427.npz,"1,00E-07",2048,32,0.3628823757171631
newinstances/instance0_12428.npz,"1,00E-07",2048,16,0.08848428726196289
newinstances/instance0_12429.npz,"1,00E-07",2048,8,0.21672606468200684
newinstances/instance0_12430.npz,"1,00E-07",2048,4,0.5742385387420654
newinstances/instance0_12431.npz,"1,00E-07",2048,256,2.906174659729004
newinstances/instance0_12432.npz,"1,00E-07",2048,128,0.09245061874389648
newinstances/instance0_12433.npz,"1,00E-07",2048,64,1.0189003944396973
newinstances/instance0_12434.npz,"1,00E-07",2048,32,3.158159017562866
newinstances/instance0_12435.npz,"1,00E-07",2048,16,0.08701801300048828
newinstances/instance0_12436.npz,"1,00E-07",2048,8,0.21647357940673828
newinstances/instance0_12437.npz,"1,00E-07",2048,4,0.7654266357421875
newinstances/instance0_12438.npz,"1,00E-07",2048,256,0.2946646213531494
newinstances/instance0_12439.npz,"1,00E-07",2048,128,0.08677363395690918
newinstances/instance0_12440.npz,"1,00E-07",2048,64,1.411146879196167
newinstances/instance0_12441.npz,"1,00E-07",2048,32,0.6921112537384033
newinstances/instance0_12442.npz,"1,00E-07",2048,16,0.21349191665649414
newinstances/instance0_12443.npz,"1,00E-07",2048,8,0.2164163589477539
newinstances/instance0_12444.npz,"1,00E-07",2048,4,0.7649455070495605
newinstances/instance0_12445.npz,"1,00E-07",2048,2,0.3146045207977295
newinstances/instance0_12446.npz,"1,00E-07",2048,256,0.3038651943206787
newinstances/instance0_12447.npz,"1,00E-07",2048,128,0.08657002449035645
newinstances/instance0_12448.npz,"1,00E-07",2048,64,1.3433527946472168
newinstances/instance0_12449.npz,"1,00E-07",2048,32,0.54001784324646
newinstances/instance0_12450.npz,"1,00E-07",2048,16,0.08727216720581055
newinstances/instance0_12451.npz,"1,00E-07",2048,8,2.414842128753662
newinstances/instance0_12452.npz,"1,00E-07",2048,4,0.8178746700286865
newinstances/instance0_12453.npz,"1,00E-07",2048,2,1.2254517078399658
newinstances/instance0_12454.npz,"1,00E-07",2048,256,0.7631235122680664
newinstances/instance0_12455.npz,"1,00E-07",2048,128,0.10075521469116211
newinstances/instance0_12456.npz,"1,00E-07",2048,64,0.9447386264801025
newinstances/instance0_12457.npz,"1,00E-07",2048,32,0.5963594913482666
newinstances/instance0_12458.npz,"1,00E-07",2048,16,0.08429861068725586
newinstances/instance0_12459.npz,"1,00E-07",2048,8,2.766680955886841
newinstances/instance0_12460.npz,"1,00E-07",2048,4,0.7470002174377441
newinstances/instance0_12461.npz,"1,00E-07",2048,256,0.18660187721252441
newinstances/instance0_12462.npz,"1,00E-07",2048,128,0.4540112018585205
newinstances/instance0_12463.npz,"1,00E-07",2048,64,0.22266793251037598
newinstances/instance0_12464.npz,"1,00E-07",2048,32,0.5411622524261475
newinstances/instance0_12465.npz,"1,00E-07",2048,16,0.47054624557495117
newinstances/instance0_12466.npz,"1,00E-07",2048,8,1.651679515838623
newinstances/instance0_12467.npz,"1,00E-07",2048,4,0.8939013481140137
newinstances/instance0_12468.npz,"1,00E-07",2048,2,1.117011308670044
newinstances/instance0_12469.npz,"1,00E-07",2048,256,0.42130184173583984
newinstances/instance0_12470.npz,"1,00E-07",2048,128,4.922370195388794
newinstances/instance0_12471.npz,"1,00E-07",2048,64,1.3452584743499756
newinstances/instance0_12472.npz,"1,00E-07",2048,32,0.644200325012207
newinstances/instance0_12473.npz,"1,00E-07",2048,16,0.4079277515411377
newinstances/instance0_12474.npz,"1,00E-07",2048,8,1.2529919147491455
newinstances/instance0_12475.npz,"1,00E-07",2048,4,0.22170329093933105
newinstances/instance0_12476.npz,"1,00E-07",2048,2,1.2243220806121826
newinstances/instance0_12477.npz,"1,00E-07",2048,256,0.225968599319458
newinstances/instance0_12478.npz,"1,00E-07",2048,128,0.08640933036804199
newinstances/instance0_12479.npz,"1,00E-07",2048,64,0.35613107681274414
newinstances/instance0_12480.npz,"1,00E-07",2048,32,0.6784193515777588
newinstances/instance0_12481.npz,"1,00E-07",2048,16,0.5851089954376221
newinstances/instance0_12482.npz,"1,00E-07",2048,8,2.810140371322632
newinstances/instance0_12483.npz,"1,00E-07",2048,4,0.482177734375
newinstances/instance0_12484.npz,"1,00E-07",2048,2,0.922083854675293
newinstances/instance0_12485.npz,"1,00E-07",2048,256,0.2830238342285156
newinstances/instance0_12486.npz,"1,00E-07",2048,128,0.08539342880249023
newinstances/instance0_12487.npz,"1,00E-07",2048,64,1.4317352771759033
newinstances/instance0_12488.npz,"1,00E-07",2048,32,0.5391387939453125
newinstances/instance0_12489.npz,"1,00E-07",2048,16,0.2776317596435547
newinstances/instance0_12490.npz,"1,00E-07",2048,8,0.302518367767334
newinstances/instance0_12491.npz,"1,00E-07",2048,4,0.0734710693359375
newinstances/instance0_12492.npz,"1,00E-07",2048,2,0.335446834564209
newinstances/instance0_12493.npz,"1,00E-07",2048,1,1.0884404182434082
newinstances/instance0_12494.npz,"1,00E-07",2048,256,0.18399739265441895
newinstances/instance0_12495.npz,"1,00E-07",2048,128,12.076366662979126
newinstances/instance0_12496.npz,"1,00E-07",2048,64,0.15670394897460938
newinstances/instance0_12497.npz,"1,00E-07",2048,32,0.17640376091003418
newinstances/instance0_12498.npz,"1,00E-07",2048,16,0.7418410778045654
newinstances/instance0_12499.npz,"1,00E-07",2048,8,0.15645098686218262
